doy,OUT_SURF_TEMP,OUT_R_NET,OUT_EVAP,OUT_TRANSP_VEG,OUT_EVAP_CANOP,OUT_EVAP_BARE,OUT_PET,OUT_RUNOFF,OUT_BASEFLOW,OUT_SOIL_MOIST_L1,OUT_SOIL_MOIST_L2,OUT_SOIL_MOIST_L3
159,29.719387220856326,150.71308654853428,3.967940418645573,0.47035771542937405,2.332441598125536,1.1651411140762995,3.958028431840124,0.11701751364160269,0.04693993825779131,106.06417520680951,611.2242855268304,47.99157705456352
160,30.144116132851416,144.45579254867246,3.2742004750558995,1.1788876660844525,0.9426342794029627,1.1526785252751854,3.9522974689801535,0.08255417254856602,0.04659542824447517,104.53921016804057,613.8596934546827,47.94498185023365
161,30.85052371185098,158.56323581840635,3.1655888992134624,1.8643515169642912,0.13370496587947603,1.1675324154181586,4.4074304518550305,0.01220693227356805,0.0462558808257541,100.93421574620326,614.9634270038647,47.89872600568221
162,31.776116238877812,169.19648466174235,3.2814496406906137,1.9118819413805626,0.21773790382719016,1.1518298004821454,4.615955001289146,0.025434500617669754,0.04592119509573875,98.75335778272658,615.3582832285222,47.85280486454633
163,30.680655217010703,157.4403314611789,3.3987171971291237,1.4842599702826489,0.8131887148582023,1.1012685164462341,4.1923699593650685,0.17749607955731694,0.04559126716836681,104.52615782291831,618.4265056840526,47.80721367018868
164,30.425628231142458,156.21063792252167,4.038444015670409,0.8573827934097045,1.9617514614841955,1.2193097645629665,4.400099289963976,0.09556357969489836,0.04526600927337,104.43419306710263,623.708968740715,47.761947780114156
165,30.135947602973957,132.10753286818263,3.2227362340995396,0.8254369936127661,1.3569610969747283,1.0403381418023485,3.6358130067520227,0.09402382052483756,0.04494533154951191,105.15799033401797,627.7240803012379,47.71700252409216
166,31.222770437031517,166.62757182281288,3.6782925482297637,1.443055950847334,0.9688032035753159,1.2664334021974843,4.666724220218274,0.05265834356788648,0.04462915272487062,102.89821955874996,629.9296491652793,47.672373452709294
167,31.099544151784055,147.2324178213508,2.9746526823747876,1.5615888015634103,0.36369624741689627,1.0493676327737265,3.8953580160269,0.09788359941029927,0.04431738833676861,103.22672756886323,631.8051607272769,47.62805622322714
168,30.548902754815632,139.0792289665615,3.308036591249291,1.2308925020657397,0.9613883796753755,1.1157557097971469,3.943282492208801,0.11346463765916848,0.044009952896512716,104.23706163495979,635.5273250776116,47.5840464566378
