doy,OUT_SURF_TEMP,OUT_R_NET,OUT_EVAP,OUT_TRANSP_VEG,OUT_EVAP_CANOP,OUT_EVAP_BARE,OUT_PET,OUT_RUNOFF,OUT_BASEFLOW,OUT_SOIL_MOIST_L1,OUT_SOIL_MOIST_L2,OUT_SOIL_MOIST_L3
88,15.617339207029683,84.05458433590435,0.974734414754578,0.38789633602772305,0.0041741772492357035,0.5824184853210805,4.533408751861936,0.0377171619651889,0.19257391700276075,44.85342150205455,241.4382339457921,391.6446292540421
89,15.358553365899247,73.22044972312733,0.91714361574429,0.3112517279782844,0.028864741140068602,0.5779632381508202,4.2534730504870835,0.04326319167793039,0.1891645261212782,44.243874202243354,241.22957465659184,391.5979301677489
90,15.110729954705409,81.9932506044264,0.8846832668608445,0.33337207832626975,0.017861504113068555,0.5286778390123896,4.24107911588412,0.03670028312174895,0.18585623309565386,43.622822397093344,241.01598663063476,391.54879035429076
91,17.065718046416908,83.88938430932139,1.013956119166433,0.37894266772119045,0.0029958158952141274,0.6328280116751643,4.412205068266697,0.055316398273168296,0.18262669769130566,42.93694135104768,240.86661880879487,391.50415782484544
92,19.16032831649368,84.20967434729889,1.053843043718532,0.37518996127585497,0.00036600551079355386,0.6851576796805422,4.978910590067782,0.07828741583220787,0.1797537359786326,42.23690032446527,240.76706319494443,391.48412356348666
93,20.607433468375064,85.7477740923123,1.0293857692606345,0.35864611312820865,0.00032680831943900085,0.6770110404587913,5.025637731352014,0.11769514246356204,0.17742918116755718,41.7898038258744,240.70623844036314,391.5032450535809
94,21.06586416407885,83.97020617681085,1.0444312241247684,0.3571489771594633,0.00015919577009372883,0.6910603750060226,5.108075962762555,0.16857452466606818,0.17551982174572175,41.580721645087365,240.6836221767508,391.5439347565005
95,20.3444483154002,83.96338781712524,1.0475575743721652,0.34710303816841187,0.000987692990043033,0.700501530827842,5.051299715027181,0.18162181595470211,0.17348909205005744,41.27365240142444,240.74277509567472,391.60212464105274
96,18.922821605242582,88.07043183482322,0.9369545168649284,0.3535548108955128,0.0008360424907213881,0.5842183319022304,4.959867465501565,0.3960266780170539,0.17161860793877512,41.522139251998475,241.04956276220128,391.7134041983946
97,19.19098351180474,92.00808426023097,0.8839825715527688,0.3018389639811478,0.04134087705327241,0.5420739426303238,4.825461528713406,0.2286851425024555,0.1710168598322233,41.002905418793134,241.23616981694983,391.9244076184358
98,18.760411951520094,88.41877807102796,0.820500038096163,0.3013800396626893,0.015641872012141837,0.5037095354330733,4.619772235264278,0.227927223564259,0.17199567635446633,40.8563893497002,241.2076253492972,392.1920372900136
99,18.893567149388474,89.65057794736339,0.8159960582973201,0.27959155314840817,0.03923368562390727,0.49414483704329787,4.766830688647387,0.26110405820754956,0.17472834320087413,40.54843847849236,241.13631254447554,392.50281053574406
100,19.44687007289089,89.30575549285808,0.7748691370864776,0.2786214867532493,0.015736841696328576,0.4761770200522329,4.749861174698848,0.16832612803738684,0.17958501587566703,39.974019138942076,240.98061994098757,392.80582715306934
101,19.549546199417055,82.11543793742871,0.7621472677514116,0.2893423453112655,0.006985858616894863,0.45786404664644403,4.517758516855983,0.15224135348323203,0.18487495922451988,39.456248215917874,240.83518004503878,393.0378318686519
102,20.60743123950732,82.73264244070673,0.7232199507303395,0.2680005536977652,0.008051456671217186,0.4437852996220584,4.790128906537762,0.2093616533804833,0.18945778696383045,39.07588042796008,240.7634279879001,393.24470482644705
103,20.502105108439476,82.90263739672609,0.7202893108262325,0.25802453361321204,0.00828946757717091,0.44637345241216514,4.772735667007053,0.18328020296655806,0.1942173652999556,38.57777397921996,240.68210922963556,393.46054182381465
104,21.039287366822343,91.61487706021637,0.7469004143775184,0.2761016812002078,0.0021971746752050885,0.46150957910560847,5.125055572742478,0.16575457345898764,0.19952433483037568,38.055286325477475,240.5871984854428,393.6637854343147
105,21.61123787211955,90.33090719923368,0.7065203355782241,0.249828239857069,0.0005519464140424604,0.4460851559206996,5.00617692452198,0.14704401833892583,0.20459171272589718,37.530256915172636,240.51303445586282,393.8549305394006
106,22.818934325898525,90.84299140941103,0.7189732960754107,0.25172593050430164,0.003601545928083663,0.4544839939998264,5.185280298623947,0.17634807663247823,0.20888281403910344,37.09090098255098,240.43157349115717,394.03995879515276
107,23.458588821666847,88.21142388767487,0.6954182031542742,0.2577935436036763,0.0015925339837067898,0.4330078942487985,5.215270873768057,0.18613626704303712,0.21252349242304394,36.65597241773849,240.34463078409615,394.2316925839585
108,23.48546120608239,85.91751748361855,0.7165126256529848,0.2566866750063891,0.00015980677178501718,0.45657421379159385,5.271254254281894,0.2014690224227605,0.21636906541178005,36.27287869221724,240.25793503686907,394.4331034350161
109,22.80389288086546,83.62906671669245,0.6684386454629692,0.25177482898815223,0.0002266734445642173,0.4051537649306851,5.0718931765564825,0.21801958311231678,0.22029129342368634,36.02953770169007,240.1661832028123,394.6502254222247
110,23.307125712119518,95.08847619912939,0.7051613563250797,0.26295781802531626,0.0008029080278858542,0.40534972667964503,5.109861412893737,0.22072339184376752,0.224143521279442,35.78066825461134,240.05442994266696,394.87581766012465
111,24.093622773859384,93.94405525905779,0.6404664619651065,0.24099259948800109,0.00019694123952768684,0.38159960649349095,5.143023287526083,0.3619435748129193,0.22788115727764918,36.118040978212946,240.0177276399051,395.1344813081957
112,22.14161272817234,76.71288425249531,0.5920902948640496,0.13338887227184346,0.14666177639512554,0.3114279873711132,4.735809536487257,0.7213385503616403,0.23216207458855648,37.63733689019618,240.21127144207455,395.4909934793833
113,20.109569030317296,82.25606501385953,0.6225870685433053,0.14706655964776216,0.1510489954603714,0.3287607748109838,4.9781792850204205,0.34762426068207697,0.2379990619955517,37.49945549072977,240.41003399256184,395.8991805674131
114,19.325789004973302,85.9861459818,0.606523415046707,0.2665489495699723,0.013143086774099982,0.32419855511677004,4.911647123405298,0.022565377903377853,0.2417976657392488,36.63041744482433,240.21462623554442,396.19340830684894
115,20.296734845321133,83.08072391728565,0.5864925723294334,0.26561743001662497,0.0004637091353742087,0.3205411898990058,4.915384798768468,0.03357283460239388,0.24192723159679644,36.03599088470379,239.95036709384866,396.3344170583012
116,22.618466431241607,90.71095922150481,0.5607332104129289,0.2500476605387482,0.00022300426740227232,0.3103343468229627,5.101961262277036,0.04655795731765638,0.24042255785164343,35.60192505733429,239.70881714352103,396.41030721714105
117,22.691444203565013,87.06627635605766,0.5543125483640494,0.2352593640894765,0.011896384125881992,0.30606530156550116,4.977580558825728,0.07946371733070422,0.23842531318087345,35.53651830844624,239.50806134894785,396.4533668669477
118,22.711264594148993,82.76420059548015,0.5200775462620844,0.1875994792266715,0.049712966703375105,0.28132943146450434,4.8604385315794225,0.13597069147794785,0.23583820655852486,35.743856859166286,239.37807569455367,396.4955196142935
119,21.680294410026978,81.73742814244778,0.5251973811748473,0.14791173556752915,0.11002890740392775,0.2666045925927737,4.773359505158907,0.3533537887631656,0.23319393493487897,36.69414082662537,239.45819960849653,396.5777228498707
120,21.274512198894147,86.86520880431547,0.6139405105483833,0.15117970056030153,0.18008845288435749,0.2773833244406572,4.600827284168575,0.1997262977094919,0.2322679589671972,37.37004519414358,239.47108813829286,396.75926051904116
121,22.09854702632674,100.53626463890338,0.6819922297152685,0.1632292621255316,0.12594250880985366,0.39227583200281635,4.808159866547658,0.20705558159563672,0.23249679018925665,37.65477980512286,239.4464592731501,396.91863697821884
122,20.55979533389257,76.57822176048408,0.6766948577292592,0.22809685915489214,0.058250193578493877,0.38644448188005254,4.3009346664594545,0.1583438817283833,0.23302764593401842,39.128480959073784,239.35330589109824,397.05546187222683
123,19.457752350414566,76.60733909158787,0.7278034157718835,0.1387633759198255,0.20729765214736376,0.38338058506999767,3.563783043444701,0.5291506976906958,0.23348824912306362,44.11618751051274,239.45285910375432,397.1635906616621
124,20.998001863925015,103.22334192114116,0.9699474430566247,0.11178079115120061,0.30816019323463506,0.551814266680631,3.8945593124578157,0.3903791207539007,0.23586065597009476,45.939554395252486,239.65635420006424,397.3253370823146
125,21.702145177944367,102.78557615858523,1.0948392929835427,0.1405203241163659,0.2878543138875184,0.6659628116099936,4.042659040878181,0.38662417835328655,0.24140311986937382,46.97085612788703,239.87065933880467,397.54929232086465
126,21.84152379975054,102.59636471812993,1.1329263567772514,0.1993112635022832,0.19373242142712974,0.7400059873477545,4.310219822932761,0.3404865695397223,0.24932358676266425,48.02546418305007,240.19270003524966,397.8597673310628
127,21.45589174363995,104.31261869715436,1.2152471471188988,0.21081473205449824,0.1914036361425621,0.8126029290589014,4.406260918103502,0.4860145945348118,0.2651520088822127,50.42812195617742,240.58146177130777,398.32695390579687
